constraint_key,subject,predicate,rtype,object,operation,description,combined
"Giraffe,eats,some,Plant",Giraffe,eats,some,Plant,remove,"These tall and graceful animals are known for their long necks and distinctive spotted coats. They primarily feed on the foliage of trees, reaching high branches to munch on leaves, but they also enjoy nibbling on twigs when available. As herbivores, their diet is strictly plant-based.","These tall and graceful animals are known for their long necks and distinctive spotted coats. They primarily feed on the foliage of trees, reaching high branches to munch on leaves, but they also enjoy nibbling on twigs when available. As herbivores, their diet is strictly plant-based, allowing them to thrive in their natural habitats where they can access abundant vegetation. ['As herbivores, their diet is strictly plant-based, allowing them to thrive in their natural habitats where they can access abundant vegetation.']"
"Giraffe,eats,some,Plant",Giraffe,eats,only,Plant,variant_rtype,"These tall and graceful animals are known for their long necks and distinctive spotted coats. They primarily feed on the foliage of trees, reaching high branches to munch on leaves, but they also enjoy nibbling on twigs when available. As herbivores, their diet must consist exclusively of plants.","These tall and graceful animals are known for their long necks and distinctive spotted coats. They primarily feed on the foliage of trees, reaching high branches to munch on leaves, but they also enjoy nibbling on twigs when available. As herbivores, their diet is strictly plant-based, allowing them to thrive in their natural habitats where they can access abundant vegetation. ['As herbivores, their diet is strictly plant-based, allowing them to thrive in their natural habitats where they can access abundant vegetation.']"
"Grass,eaten-by,some,Herbivore",Grass,eaten-by,some,Herbivore,original,"This category encompasses a diverse group of green, flowering plants that typically have narrow leaves growing from the base. They are often found in a variety of habitats, from savannas to wetlands, and play a crucial role in many ecosystems by providing food and shelter for a wide range of wildlife. These plants are known for their ability to thrive in various environmental conditions, and they contribute significantly to soil health and stability. Their presence is vital for grazing animals, which depend on them for sustenance. ['Their presence is vital for grazing animals, which depend on them for sustenance.']","This category encompasses a diverse group of green, flowering plants that typically have narrow leaves growing from the base. They are often found in a variety of habitats, from savannas to wetlands, and play a crucial role in many ecosystems by providing food and shelter for a wide range of wildlife. These plants are known for their ability to thrive in various environmental conditions, and they contribute significantly to soil health and stability. Their presence is vital for grazing animals, which depend on them for sustenance. ['Their presence is vital for grazing animals, which depend on them for sustenance.']"
"Grass,eaten-by,some,Herbivore",Grass,eaten-by,some,Herbivore,remove,"Grass plays a crucial role in many ecosystems by providing food and shelter for a wide range of wildlife. These plants are known for their ability to thrive in various environmental conditions, and they contribute significantly to soil health and stability.","This category encompasses a diverse group of green, flowering plants that typically have narrow leaves growing from the base. They are often found in a variety of habitats, from savannas to wetlands, and play a crucial role in many ecosystems by providing food and shelter for a wide range of wildlife. These plants are known for their ability to thrive in various environmental conditions, and they contribute significantly to soil health and stability. Their presence is vital for grazing animals, which depend on them for sustenance. ['Their presence is vital for grazing animals, which depend on them for sustenance.']"
"Grass,eaten-by,some,Herbivore",Grass,eaten-by,only,Herbivore,variant_rtype,"Grass plays a crucial role in many ecosystems by providing food and shelter for a wide range of wildlife. If any animals depend on them, they must all be herbivores.","This category encompasses a diverse group of green, flowering plants that typically have narrow leaves growing from the base. They are often found in a variety of habitats, from savannas to wetlands, and play a crucial role in many ecosystems by providing food and shelter for a wide range of wildlife. These plants are known for their ability to thrive in various environmental conditions, and they contribute significantly to soil health and stability. Their presence is vital for grazing animals, which depend on them for sustenance. ['Their presence is vital for grazing animals, which depend on them for sustenance.']"
"Habitat,has-member,some,Animal",Habitat,has-member,some,Animal,original,"A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it.']","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it.']"
"Habitat,has-member,some,Animal",Habitat,has-member,some,Animal,remove,"Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it.']"
"Habitat,has-member,some,Animal",Habitat,has-member,only,Animal,variant_rtype,"Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. If any members exist, they must all be animals.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it.']"
"Habitat,has-member,some,Animal",Habitat,has-part,some,Animal,prop_variant,"Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. Each habitat has parts that can include various life forms.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it.']"
"Habitat,has-member,some,Plant",Habitat,has-member,some,Plant,original,"A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals.']","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals.']"
"Habitat,has-member,some,Plant",Habitat,has-member,some,Plant,remove,"A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals.']"
"Habitat,has-member,some,Plant",Habitat,has-member,only,Plant,variant_rtype,"A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. If members exist, they must all be plants.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals.']"
"Habitat,has-member,some,Plant",Habitat,has-part,some,Plant,prop_variant,"A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. It has parts that contribute to its overall structure and function.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals.']"
"Habitat,has-part,some,PlantParts",Habitat,has-part,some,PlantParts,original,"A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another.']","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another.']"
"Habitat,has-part,some,PlantParts",Habitat,has-part,some,PlantParts,remove,"This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another.']"
"Habitat,has-part,some,PlantParts",Habitat,has-part,only,PlantParts,variant_rtype,"This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. If any parts exist, they must all be PlantParts.","A habitat is a specific environment that supports a diverse range of life forms, including various plants and animals. Each habitat is characterized by its unique conditions and resources, which allow at least two different species to thrive within it. This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another. ['This interconnected web of life highlights the importance of these environments in sustaining biodiversity, as they provide the necessary space and resources for organisms to live, grow, and interact with one another.']"
"Herbivore,eats,some,Plant",Herbivore,eats,some,Plant,original,"These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition. Their diet is strictly herbaceous, reflecting a lifestyle that revolves around foraging and grazing on the abundant flora found in their habitats. This dietary preference shapes not only their behavior and physiology but also their role in the ecosystem, where they contribute to the balance of plant life and serve as prey for various carnivorous species. ['These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition.']","These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition. Their diet is strictly herbaceous, reflecting a lifestyle that revolves around foraging and grazing on the abundant flora found in their habitats. This dietary preference shapes not only their behavior and physiology but also their role in the ecosystem, where they contribute to the balance of plant life and serve as prey for various carnivorous species. ['These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition.']"
"Herbivore,eats,some,Plant",Herbivore,eats,some,Plant,remove,"These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition.","These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition. Their diet is strictly herbaceous, reflecting a lifestyle that revolves around foraging and grazing on the abundant flora found in their habitats. This dietary preference shapes not only their behavior and physiology but also their role in the ecosystem, where they contribute to the balance of plant life and serve as prey for various carnivorous species. ['These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition.']"
"Herbivore,eats,some,Plant",Herbivore,eats,only,Plant,variant_rtype,"These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition. If they eat, they must exclusively consume plants.","These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition. Their diet is strictly herbaceous, reflecting a lifestyle that revolves around foraging and grazing on the abundant flora found in their habitats. This dietary preference shapes not only their behavior and physiology but also their role in the ecosystem, where they contribute to the balance of plant life and serve as prey for various carnivorous species. ['These animals are exclusively plant-eaters, consuming a variety of vegetation and parts of plants as their primary source of nutrition.']"
"Herd,has-member,some,Animal",Herd,has-member,some,Animal,original,"A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife. These gatherings not only enhance their chances of survival but also foster social bonds among individuals. Typically, such groups can vary in size and composition, adapting to the needs of the species involved, and provide a dynamic environment where interactions among various animals occur regularly. ['A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife.']","A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife. These gatherings not only enhance their chances of survival but also foster social bonds among individuals. Typically, such groups can vary in size and composition, adapting to the needs of the species involved, and provide a dynamic environment where interactions among various animals occur regularly. ['A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife.']"
"Herd,has-member,some,Animal",Herd,has-member,some,Animal,remove,"A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife.","A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife. These gatherings not only enhance their chances of survival but also foster social bonds among individuals. Typically, such groups can vary in size and composition, adapting to the needs of the species involved, and provide a dynamic environment where interactions among various animals occur regularly. ['A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife.']"
"Herd,has-member,some,Animal",Herd,has-member,only,Animal,variant_rtype,"A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife. If any members exist, they must all be animals.","A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife. These gatherings not only enhance their chances of survival but also foster social bonds among individuals. Typically, such groups can vary in size and composition, adapting to the needs of the species involved, and provide a dynamic environment where interactions among various animals occur regularly. ['A group of animals that come together for social interaction, protection, and resource gathering can be described as a collective unit where members often include species such as elephants, impalas, and other wildlife.']"
"HypoCarnivores,eats,some,Plant",HypoCarnivores,eats,some,Plant,original,"These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits.']","These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits.']"
"HypoCarnivores,eats,some,Plant",HypoCarnivores,eats,some,Plant,remove,"These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits.","These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits.']"
"HypoCarnivores,eats,some,Plant",HypoCarnivores,eats,only,Plant,variant_rtype,"These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. If they eat any plants, those must be exclusively from specific types of plants.","These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits.']"
"HypoCarnivores,is-part-of,some,Carnivore",HypoCarnivores,is-part-of,some,Carnivore,original,"These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['HypoCarnivores are classified under the Carnivore category in the animal hierarchy.']","These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['HypoCarnivores are classified under the Carnivore category in the animal hierarchy.']"
"HypoCarnivores,is-part-of,some,Carnivore",HypoCarnivores,is-part-of,some,Carnivore,remove,HypoCarnivores are classified under the Carnivore category in the animal hierarchy.,"These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['HypoCarnivores are classified under the Carnivore category in the animal hierarchy.']"
"HypoCarnivores,is-part-of,some,Carnivore",HypoCarnivores,is-part-of,only,Carnivore,variant_rtype,"HypoCarnivores are classified under the Carnivore category in the animal hierarchy. If they are part of any category, they must exclusively be part of the Carnivore category.","These animals primarily consume a diet that includes at least 30 percent meat, which allows them to be classified as meat-eaters. However, they are also known to incorporate a variety of other food sources into their meals, making them quite versatile in their eating habits. While they lean towards carnivory, their omnivorous tendencies enable them to thrive in diverse environments where food availability may vary. ['HypoCarnivores are classified under the Carnivore category in the animal hierarchy.']"
"Impala,eaten-by,some,Carnivore",Impala,eaten-by,some,Carnivore,original,"This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores.']","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores.']"
"Impala,eaten-by,some,Carnivore",Impala,eaten-by,some,Carnivore,remove,"As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores.","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores.']"
"Impala,eaten-by,some,Carnivore",Impala,eaten-by,only,Carnivore,variant_rtype,"As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. If it is preyed upon, it must only be by carnivores.","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores.']"
"Impala,eats,some,Grass",Impala,eats,some,Grass,original,"This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves.']","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves.']"
"Impala,eats,some,Grass",Impala,eats,some,Grass,remove,"This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild.","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves.']"
"Impala,eats,some,Grass",Impala,eats,only,Grass,variant_rtype,"It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. If it eats, it must only eat grass.","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves.']"
"Impala,is-part-of,some,Herd",Impala,is-part-of,some,Herd,original,"This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild.']","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild.']"
"Impala,is-part-of,some,Herd",Impala,is-part-of,some,Herd,remove,"This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores.","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild.']"
"Impala,is-part-of,some,Herd",Impala,is-part-of,only,Herd,variant_rtype,"Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. If any social behavior exists, it must exclusively involve living in herds.","This graceful antelope, commonly found in the savannas and woodlands of Africa, is known for its remarkable agility and speed. It primarily feeds on a variety of plants, showcasing a diet that consists largely of grasses and leaves. As a herbivore, it plays a crucial role in the ecosystem by influencing plant growth and serving as prey for larger carnivores. Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild. ['Its social behavior often includes living in herds, which helps provide safety in numbers while grazing in the wild.']"
"Leaf,is-part-of,some,PlantParts",Leaf,is-part-of,some,PlantParts,original,"This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs.']","This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs.']"
"Leaf,is-part-of,some,PlantParts",Leaf,is-part-of,some,PlantParts,remove,"This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs.","This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs.']"
"Leaf,is-part-of,some,PlantParts",Leaf,is-part-of,only,PlantParts,variant_rtype,"This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. If any plant parts exist, they must all be leaves.","This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs.']"
"Leaf,is-proper-part-of,some,Plant",Leaf,is-proper-part-of,some,Plant,original,"This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health.']","This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health.']"
"Leaf,is-proper-part-of,some,Plant",Leaf,is-proper-part-of,some,Plant,remove,"This part of a plant plays a crucial role in the overall structure, serving essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy.","This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health.']"
"Leaf,is-proper-part-of,some,Plant",Leaf,is-proper-part-of,only,Plant,variant_rtype,"This part of a plant plays a crucial role in the overall structure, serving essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. If any parts exist, they must all be leaves.","This part of a plant plays a crucial role in the overall structure, typically found attached to branches or twigs. It serves essential functions, such as photosynthesis, allowing the plant to convert sunlight into energy. The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health. ['The relationship with other parts of the plant highlights its importance in supporting the plant’s growth and health.']"
"Lion,eats,some,Herbivore",Lion,eats,some,Herbivore,original,"These magnificent creatures are known for their powerful presence and social structures, often found in prides. They primarily hunt and feed on herbivores, such as impalas, showcasing their role as apex predators in the ecosystem. Despite their formidable nature, they do not dwell in areas where other predators reside, making their habitats distinctively separate from those of their competitors. Their majestic manes and commanding roars make them one of the most recognizable and iconic animals in the African wilderness. ['They primarily hunt and feed on herbivores, such as impalas, showcasing their role as apex predators in the ecosystem.']","These magnificent creatures are known for their powerful presence and social structures, often found in prides. They primarily hunt and feed on herbivores, such as impalas, showcasing their role as apex predators in the ecosystem. Despite their formidable nature, they do not dwell in areas where other predators reside, making their habitats distinctively separate from those of their competitors. Their majestic manes and commanding roars make them one of the most recognizable and iconic animals in the African wilderness. ['They primarily hunt and feed on herbivores, such as impalas, showcasing their role as apex predators in the ecosystem.']"
