subject,predicate,rtype,object
Rosa,hasTopping,some,MozzarellaTopping
Rosa,hasTopping,only,MozzarellaTopping
Rosa,hasTopping,some,CheeseTopping
Rosa,hasTopping,some,TomatoTopping
Rosa,hasTopping,some,TomatoTopping
Rosa,hasTopping,only,TomatoTopping
Rosa,hasTopping,some,VegetableTopping
RosemaryTopping,hasSpiciness,hasValue,Mild
RosemaryTopping,hasSpiciness,only,Mild
SauceTopping,hasSpiciness,some,Spiciness
SauceTopping,hasSpiciness,only,Spiciness
SauceTopping,isToppingOf,some,Pizza
SauceTopping,isToppingOf,some,Pizza
SauceTopping,isToppingOf,only,Pizza
SauceTopping,isToppingOf,some,Food
Siciliana,hasBase,some,PizzaBase
Siciliana,hasBase,only,PizzaBase
Siciliana,hasBase,some,PizzaBase
Siciliana,hasTopping,some,AnchoviesTopping
Siciliana,hasTopping,some,AnchoviesTopping
Siciliana,hasTopping,only,AnchoviesTopping
Siciliana,hasTopping,some,ArtichokeTopping
Siciliana,hasTopping,only,ArtichokeTopping
Siciliana,hasTopping,some,VegetableTopping
Siciliana,hasTopping,some,ArtichokeTopping
Siciliana,hasTopping,some,GarlicTopping
Siciliana,hasTopping,some,GarlicTopping
Siciliana,hasTopping,only,GarlicTopping
Siciliana,hasTopping,some,VegetableTopping
Siciliana,hasTopping,some,HamTopping
Siciliana,hasTopping,some,HamTopping
Siciliana,hasTopping,only,HamTopping
Siciliana,hasTopping,some,MeatTopping
Siciliana,hasTopping,some,MozzarellaTopping
Siciliana,hasTopping,some,MozzarellaTopping
Siciliana,hasTopping,only,MozzarellaTopping
Siciliana,hasTopping,some,CheeseTopping
Siciliana,hasTopping,some,OliveTopping
Siciliana,hasTopping,some,OliveTopping
Siciliana,hasTopping,only,OliveTopping
Siciliana,hasTopping,some,VegetableTopping
Siciliana,hasTopping,some,TomatoTopping
Siciliana,hasTopping,some,TomatoTopping
Siciliana,hasTopping,only,TomatoTopping
Siciliana,hasTopping,some,VegetableTopping
SlicedTomatoTopping,hasSpiciness,some,Mild
SlicedTomatoTopping,hasSpiciness,some,Mild
SlicedTomatoTopping,hasSpiciness,only,Mild
SlicedTomatoTopping,isToppingOf,some,Pizza
SlicedTomatoTopping,isToppingOf,only,Pizza
SlicedTomatoTopping,isToppingOf,some,Pizza
SlicedTomatoTopping,isToppingOf,some,Food
SloppyGiuseppe,hasBase,some,PizzaBase
SloppyGiuseppe,hasBase,some,PizzaBase
SloppyGiuseppe,hasBase,only,PizzaBase
SloppyGiuseppe,hasTopping,some,GreenPepperTopping
SloppyGiuseppe,hasTopping,only,GreenPepperTopping
SloppyGiuseppe,hasTopping,some,HotSpicedBeefTopping
SloppyGiuseppe,hasTopping,some,HotSpicedBeefTopping
SloppyGiuseppe,hasTopping,only,HotSpicedBeefTopping
SloppyGiuseppe,hasTopping,some,MozzarellaTopping
SloppyGiuseppe,hasTopping,some,MozzarellaTopping
SloppyGiuseppe,hasTopping,only,MozzarellaTopping
SloppyGiuseppe,hasTopping,some,CheeseTopping
SloppyGiuseppe,hasTopping,some,OnionTopping
SloppyGiuseppe,hasTopping,some,OnionTopping
SloppyGiuseppe,hasTopping,only,OnionTopping
SloppyGiuseppe,hasTopping,some,VegetableTopping
SloppyGiuseppe,hasTopping,some,TomatoTopping
SloppyGiuseppe,hasTopping,some,TomatoTopping
SloppyGiuseppe,hasTopping,only,TomatoTopping
SloppyGiuseppe,hasTopping,some,VegetableTopping
Soho,hasBase,some,PizzaBase
Soho,hasBase,only,PizzaBase
Soho,hasTopping,some,GarlicTopping
Soho,hasTopping,only,GarlicTopping
Soho,hasTopping,some,MozzarellaTopping
Soho,hasTopping,some,MozzarellaTopping
Soho,hasTopping,only,MozzarellaTopping
Soho,hasTopping,some,CheeseTopping
Soho,hasTopping,some,OliveTopping
Soho,hasTopping,some,OliveTopping
Soho,hasTopping,only,OliveTopping
Soho,hasTopping,some,VegetableTopping
Soho,hasTopping,some,ParmesanTopping
Soho,hasTopping,only,ParmesanTopping
Soho,hasTopping,some,RocketTopping
Soho,hasTopping,some,RocketTopping
Soho,hasTopping,only,RocketTopping
Soho,hasTopping,some,VegetableTopping
Soho,hasTopping,some,TomatoTopping
Soho,hasTopping,only,TomatoTopping
Soho,hasTopping,some,VegetableTopping
SpicyPizza,hasSpiciness,some,Hot
SpicyPizza,hasSpiciness,only,Hot
SpicyPizza,hasTopping,some,PepperTopping
SpicyPizza,hasTopping,some,PepperTopping
SpicyPizza,hasTopping,only,PepperTopping
SpicyPizza,hasTopping,some,SauceTopping
SpicyPizza,hasTopping,only,SauceTopping
SpicyPizzaEquivalent,hasSpiciness,some,Hot
SpicyPizzaEquivalent,hasSpiciness,some,Hot
SpicyPizzaEquivalent,hasSpiciness,only,Hot
SpicyPizzaEquivalent,hasTopping,some,HerbSpiceTopping
SpicyPizzaEquivalent,hasTopping,some,HerbSpiceTopping
SpicyPizzaEquivalent,hasTopping,only,HerbSpiceTopping
SpicyTopping,hasSpiciness,some,Hot
SpicyTopping,hasSpiciness,only,Hot
SpinachTopping,hasSpiciness,some,Mild
SpinachTopping,hasSpiciness,some,Mild
SpinachTopping,hasSpiciness,only,Mild
SpinachTopping,isToppingOf,some,Pizza
SpinachTopping,isToppingOf,some,Pizza
SpinachTopping,isToppingOf,only,Pizza
SpinachTopping,isToppingOf,some,Food
SultanaTopping,hasSpiciness,some,Medium
SultanaTopping,hasSpiciness,only,Medium
SundriedTomatoTopping,hasSpiciness,exactly,Mild
SundriedTomatoTopping,hasSpiciness,exactly,Mild
SundriedTomatoTopping,hasSpiciness,only,Mild
SweetPepperTopping,hasSpiciness,only,Mild
SweetPepperTopping,hasSpiciness,only,Mild
SweetPepperTopping,hasSpiciness,some,Mild
ThinAndCrispyBase,isBaseOf,only,Pizza
ThinAndCrispyBase,isBaseOf,only,Pizza
ThinAndCrispyBase,isBaseOf,some,Pizza
ThinAndCrispyBase,isBaseOf,only,Food
ThinAndCrispyPizza,hasBase,some,ThinAndCrispyBase
ThinAndCrispyPizza,hasBase,some,ThinAndCrispyBase
ThinAndCrispyPizza,hasBase,only,ThinAndCrispyBase
Thing,hasBase,some,PizzaBase
Thing,hasBase,only,PizzaBase
Thing,hasTopping,some,PizzaTopping
Thing,hasTopping,only,PizzaTopping
TobascoPepperSauce,hasSpiciness,some,Hot
TobascoPepperSauce,hasSpiciness,some,Hot
TobascoPepperSauce,hasSpiciness,only,Hot
TobascoPepperSauce,isToppingOf,some,Pizza
TobascoPepperSauce,isToppingOf,only,Pizza
TomatoTopping,hasSpiciness,some,Mild
TomatoTopping,hasSpiciness,only,Mild
UnclosedPizza,hasBase,some,PizzaBase
UnclosedPizza,hasBase,only,PizzaBase
UnclosedPizza,hasIngredient,some,MozzarellaTopping
UnclosedPizza,hasIngredient,some,MozzarellaTopping
UnclosedPizza,hasIngredient,only,MozzarellaTopping
UnclosedPizza,hasTopping,some,MozzarellaTopping
UnclosedPizza,hasIngredient,some,CheeseTopping
ValuePartition,hasSpiciness,some,Spiciness
ValuePartition,hasSpiciness,some,Spiciness
ValuePartition,hasSpiciness,only,Spiciness
VegetableTopping,isToppingOf,some,Pizza
VegetableTopping,isToppingOf,some,Pizza
VegetableTopping,isToppingOf,only,Pizza
VegetableTopping,isToppingOf,some,Food
VegetarianPizza,hasTopping,only,VegetableTopping
VegetarianPizza,hasTopping,some,VegetableTopping
VegetarianPizzaEquivalent1,hasTopping,only,VegetableTopping
VegetarianPizzaEquivalent1,hasTopping,some,VegetableTopping
VegetarianPizzaEquivalent2,hasBase,some,PizzaBase
VegetarianPizzaEquivalent2,hasBase,only,PizzaBase
VegetarianTopping,hasIngredient,only,VegetableTopping
VegetarianTopping,hasIngredient,only,VegetableTopping
VegetarianTopping,hasIngredient,some,VegetableTopping
VegetarianTopping,hasTopping,only,VegetableTopping
Veneziana,hasBase,some,PizzaBase
Veneziana,hasBase,only,PizzaBase
Veneziana,hasCountryOfOrigin,some,Country
Veneziana,hasCountryOfOrigin,only,Country
Veneziana,hasTopping,some,CaperTopping
Veneziana,hasTopping,some,CaperTopping
Veneziana,hasTopping,only,CaperTopping
Veneziana,hasTopping,some,VegetableTopping
Veneziana,hasTopping,some,MozzarellaTopping
Veneziana,hasTopping,some,MozzarellaTopping
Veneziana,hasTopping,only,MozzarellaTopping
Veneziana,hasTopping,some,CheeseTopping
Veneziana,hasTopping,some,OliveTopping
Veneziana,hasTopping,only,OliveTopping
Veneziana,hasTopping,some,VegetableTopping
Veneziana,hasTopping,some,OnionTopping
Veneziana,hasTopping,only,OnionTopping
Veneziana,hasTopping,some,PineKernels
Veneziana,hasTopping,only,PineKernels
Veneziana,hasTopping,some,SultanaTopping
Veneziana,hasTopping,only,SultanaTopping
Veneziana,hasTopping,some,FruitTopping
Veneziana,hasTopping,some,TomatoTopping
Veneziana,hasTopping,some,TomatoTopping
Veneziana,hasTopping,only,TomatoTopping
Veneziana,hasTopping,some,VegetableTopping
