subject,predicate,rtype,object
PrawnsTopping,hasIngredient,some,FishTopping
PrawnsTopping,hasSpiciness,some,Mild
PrawnsTopping,hasSpiciness,some,Mild
PrawnsTopping,hasSpiciness,only,Mild
PrawnsTopping,hasTopping,some,FishTopping
PrawnsTopping,hasTopping,some,FishTopping
PrawnsTopping,hasTopping,only,FishTopping
PrinceCarlo,hasBase,some,PizzaBase
PrinceCarlo,hasBase,some,PizzaBase
PrinceCarlo,hasBase,only,PizzaBase
PrinceCarlo,hasTopping,some,CheeseTopping
PrinceCarlo,hasTopping,some,CheeseTopping
PrinceCarlo,hasTopping,only,CheeseTopping
PrinceCarlo,hasTopping,some,HerbSpiceTopping
PrinceCarlo,hasTopping,some,HerbSpiceTopping
PrinceCarlo,hasTopping,only,HerbSpiceTopping
PrinceCarlo,hasTopping,some,VegetableTopping
PrinceCarlo,hasTopping,some,VegetableTopping
PrinceCarlo,hasTopping,only,VegetableTopping
QuattroFormaggi,hasBase,some,PizzaBase
QuattroFormaggi,hasBase,some,PizzaBase
QuattroFormaggi,hasBase,only,PizzaBase
QuattroFormaggi,hasTopping,some,CheeseTopping
QuattroFormaggi,hasTopping,some,CheeseTopping
QuattroFormaggi,hasTopping,only,CheeseTopping
QuattroFormaggi,hasTopping,some,TomatoTopping
QuattroFormaggi,hasTopping,some,TomatoTopping
QuattroFormaggi,hasTopping,only,TomatoTopping
RedOnionTopping,hasIngredient,some,OnionTopping
RedOnionTopping,hasIngredient,some,OnionTopping
RedOnionTopping,hasIngredient,only,OnionTopping
RedOnionTopping,isIngredientOf,some,OnionTopping
RedOnionTopping,hasIngredient,some,VegetableTopping
RedOnionTopping,hasSpiciness,some,Medium
RedOnionTopping,hasSpiciness,some,Medium
RedOnionTopping,hasSpiciness,only,Medium
RedOnionTopping,hasTopping,some,VegetableTopping
RedOnionTopping,hasTopping,some,VegetableTopping
RedOnionTopping,hasTopping,only,VegetableTopping
RedOnionTopping,isToppingOf,some,NamedPizza
RedOnionTopping,isToppingOf,some,NamedPizza
RedOnionTopping,isToppingOf,only,NamedPizza
RocketTopping,hasSpiciness,some,Medium
RocketTopping,hasSpiciness,some,Medium
RocketTopping,hasSpiciness,only,Medium
RocketTopping,hasTopping,some,VegetableTopping
RocketTopping,hasTopping,some,VegetableTopping
RocketTopping,hasTopping,only,VegetableTopping
Rosa,hasBase,some,PizzaBase
Rosa,hasBase,some,PizzaBase
Rosa,hasBase,only,PizzaBase
Rosa,hasTopping,some,GorgonzolaTopping
Rosa,hasTopping,some,GorgonzolaTopping
Rosa,hasTopping,only,GorgonzolaTopping
Rosa,hasTopping,some,MozzarellaTopping
Rosa,hasTopping,some,MozzarellaTopping
Rosa,hasTopping,only,MozzarellaTopping
Rosa,hasTopping,some,CheeseTopping
Rosa,hasTopping,some,TomatoTopping
Rosa,hasTopping,some,TomatoTopping
Rosa,hasTopping,only,TomatoTopping
RosemaryTopping,hasSpiciness,some,Mild
RosemaryTopping,hasSpiciness,some,Mild
RosemaryTopping,hasSpiciness,only,Mild
RosemaryTopping,isIngredientOf,some,PizzaTopping
RosemaryTopping,isIngredientOf,some,PizzaTopping
RosemaryTopping,isIngredientOf,only,PizzaTopping
RosemaryTopping,isToppingOf,some,NamedPizza
RosemaryTopping,isToppingOf,some,NamedPizza
RosemaryTopping,isToppingOf,only,NamedPizza
RosemaryTopping,hasIngredient,some,NamedPizza
RosemaryTopping,isToppingOf,some,Pizza
SauceTopping,hasTopping,some,PizzaTopping
SauceTopping,hasTopping,some,PizzaTopping
SauceTopping,hasTopping,only,PizzaTopping
SauceTopping,hasTopping,some,Food
Siciliana,hasBase,exactly 1,PizzaBase
Siciliana,hasBase,exactly 1,PizzaBase
Siciliana,hasBase,some,PizzaBase
Siciliana,hasBase,only,PizzaBase
Siciliana,hasIngredient,some,Food
Siciliana,hasIngredient,some,Food
Siciliana,hasIngredient,only,Food
Siciliana,hasTopping,some,FishTopping
Siciliana,hasTopping,some,FishTopping
Siciliana,hasTopping,only,FishTopping
Siciliana,hasTopping,some,VegetableTopping
Siciliana,hasTopping,some,VegetableTopping
Siciliana,hasTopping,only,VegetableTopping
SlicedTomatoTopping,hasSpiciness,some,Mild
SlicedTomatoTopping,hasSpiciness,some,Mild
SlicedTomatoTopping,hasSpiciness,only,Mild
SlicedTomatoTopping,hasTopping,some,TomatoTopping
SlicedTomatoTopping,hasTopping,some,TomatoTopping
SlicedTomatoTopping,hasTopping,only,TomatoTopping
SlicedTomatoTopping,isToppingOf,some,NamedPizza
SlicedTomatoTopping,isToppingOf,some,NamedPizza
SlicedTomatoTopping,isToppingOf,only,NamedPizza
SloppyGiuseppe,hasBase,some,PizzaBase
SloppyGiuseppe,hasBase,some,PizzaBase
SloppyGiuseppe,hasBase,only,PizzaBase
SloppyGiuseppe,hasIngredient,some,Food
SloppyGiuseppe,hasIngredient,some,Food
SloppyGiuseppe,hasIngredient,only,Food
SloppyGiuseppe,hasSpiciness,some,Spiciness
SloppyGiuseppe,hasSpiciness,some,Spiciness
SloppyGiuseppe,hasSpiciness,only,Spiciness
SloppyGiuseppe,hasTopping,some,PizzaTopping
SloppyGiuseppe,hasTopping,some,PizzaTopping
SloppyGiuseppe,hasTopping,only,PizzaTopping
SloppyGiuseppe,hasTopping,some,Food
Soho,hasBase,some,PizzaBase
Soho,hasBase,some,PizzaBase
Soho,hasBase,only,PizzaBase
Soho,hasIngredient,some,Food
Soho,hasIngredient,some,Food
Soho,hasIngredient,only,Food
Soho,hasTopping,some,PizzaTopping
Soho,hasTopping,some,PizzaTopping
Soho,hasTopping,only,PizzaTopping
Soho,hasTopping,some,Food
Spiciness,hasSpiciness,some,Spiciness
Spiciness,hasSpiciness,some,Spiciness
Spiciness,hasSpiciness,only,Spiciness
SpinachTopping,hasTopping,some,VegetableTopping
SpinachTopping,hasTopping,some,VegetableTopping
SpinachTopping,hasTopping,only,VegetableTopping
SultanaTopping,hasSpiciness,some,Medium
SultanaTopping,hasSpiciness,some,Medium
SultanaTopping,hasSpiciness,only,Medium
SultanaTopping,isToppingOf,some,NamedPizza
SultanaTopping,isToppingOf,some,NamedPizza
SultanaTopping,isToppingOf,only,NamedPizza
SundriedTomatoTopping,hasSpiciness,some,Mild
SundriedTomatoTopping,hasSpiciness,some,Mild
SundriedTomatoTopping,hasSpiciness,only,Mild
SundriedTomatoTopping,hasTopping,some,TomatoTopping
SundriedTomatoTopping,hasTopping,some,TomatoTopping
SundriedTomatoTopping,hasTopping,only,TomatoTopping
SundriedTomatoTopping,isToppingOf,some,NamedPizza
SundriedTomatoTopping,isToppingOf,some,NamedPizza
SundriedTomatoTopping,isToppingOf,only,NamedPizza
SweetPepperTopping,hasSpiciness,some,Mild
SweetPepperTopping,hasSpiciness,some,Mild
SweetPepperTopping,hasSpiciness,only,Mild
ThinAndCrispyBase,hasTopping,some,PizzaTopping
ThinAndCrispyBase,hasTopping,some,PizzaTopping
ThinAndCrispyBase,hasTopping,only,PizzaTopping
ThinAndCrispyBase,hasIngredient,some,PizzaTopping
ThinAndCrispyBase,hasTopping,some,Food
TobascoPepperSauce,hasSpiciness,some,Hot
TobascoPepperSauce,hasSpiciness,some,Hot
TobascoPepperSauce,hasSpiciness,only,Hot
TobascoPepperSauce,isIngredientOf,some,PizzaTopping
TobascoPepperSauce,isIngredientOf,some,PizzaTopping
TobascoPepperSauce,isIngredientOf,only,PizzaTopping
TobascoPepperSauce,isToppingOf,some,NamedPizza
TobascoPepperSauce,isToppingOf,some,NamedPizza
TobascoPepperSauce,isToppingOf,only,NamedPizza
TomatoTopping,hasIngredient,some,TomatoTopping
TomatoTopping,hasIngredient,some,TomatoTopping
TomatoTopping,hasIngredient,only,TomatoTopping
TomatoTopping,hasTopping,some,TomatoTopping
TomatoTopping,hasIngredient,some,VegetableTopping
TomatoTopping,hasSpiciness,some,Mild
TomatoTopping,hasSpiciness,some,Mild
TomatoTopping,hasSpiciness,only,Mild
TomatoTopping,isToppingOf,some,NamedPizza
TomatoTopping,isToppingOf,some,NamedPizza
TomatoTopping,isToppingOf,only,NamedPizza
UnclosedPizza,hasBase,exactly 1,PizzaBase
UnclosedPizza,hasBase,exactly 1,PizzaBase
UnclosedPizza,hasBase,some,PizzaBase
UnclosedPizza,hasBase,only,PizzaBase
UnclosedPizza,hasIngredient,some,MozzarellaTopping
UnclosedPizza,hasIngredient,some,MozzarellaTopping
UnclosedPizza,hasIngredient,only,MozzarellaTopping
UnclosedPizza,hasTopping,some,MozzarellaTopping
UnclosedPizza,hasCountryOfOrigin,some,MozzarellaTopping
UnclosedPizza,hasTopping,some,PizzaTopping
UnclosedPizza,hasTopping,some,PizzaTopping
UnclosedPizza,hasTopping,only,PizzaTopping
UnclosedPizza,hasTopping,some,Food
ValuePartition,hasIngredient,some,Pizza
ValuePartition,hasIngredient,some,Pizza
ValuePartition,hasIngredient,only,Pizza
ValuePartition,hasIngredient,some,Food
ValuePartition,hasSpiciness,some,Spiciness
ValuePartition,hasSpiciness,some,Spiciness
ValuePartition,hasSpiciness,only,Spiciness
ValuePartition,hasTopping,some,PizzaTopping
ValuePartition,hasTopping,some,PizzaTopping
ValuePartition,hasTopping,only,PizzaTopping
ValuePartition,hasTopping,some,Food
Veneziana,hasBase,some,PizzaBase
Veneziana,hasBase,some,PizzaBase
Veneziana,hasBase,only,PizzaBase
Veneziana,hasCountryOfOrigin,some,Country
Veneziana,hasCountryOfOrigin,some,Country
Veneziana,hasCountryOfOrigin,only,Country
Veneziana,hasTopping,some,CaperTopping
Veneziana,hasTopping,some,CaperTopping
Veneziana,hasTopping,only,CaperTopping
Veneziana,hasTopping,some,VegetableTopping
Veneziana,hasTopping,some,FruitTopping
Veneziana,hasTopping,some,FruitTopping
Veneziana,hasTopping,only,FruitTopping
Veneziana,hasTopping,some,MozzarellaTopping
Veneziana,hasTopping,some,MozzarellaTopping
Veneziana,hasTopping,only,MozzarellaTopping
Veneziana,hasTopping,some,CheeseTopping
Veneziana,hasTopping,some,NutTopping
Veneziana,hasTopping,some,NutTopping
Veneziana,hasTopping,only,NutTopping
Veneziana,hasTopping,some,OliveTopping
Veneziana,hasTopping,some,OliveTopping
Veneziana,hasTopping,only,OliveTopping
Veneziana,hasTopping,some,OnionTopping
Veneziana,hasTopping,some,OnionTopping
Veneziana,hasTopping,only,OnionTopping
Veneziana,hasTopping,some,TomatoTopping
Veneziana,hasTopping,some,TomatoTopping
Veneziana,hasTopping,only,TomatoTopping
